PACKAGE_NAME,RISK_LEVEL,PROB_MALICIOUS
teleporthq__teleport-postprocessor-prettier-js-0.40.15,LOW,0.04871
tellescope__utilities-1.235.0,LOW,0.04842
telnyx__video-1.0.2,LOW,0.03493
telosnetwork__telosevm-js-0.3.1,MEDIUM,0.04882
tensor-foundation__compat-helpers-1.0.0-beta.3,LOW,0.04268
tensor-oss__tcomp-sdk-6.0.0,MEDIUM,0.05172
tensor-oss__tensorswap-sdk-4.5.0,LOW,0.02552
terra-draw-mapbox-gl-adapter-1.2.0,LOW,0.04871
terra-draw-maplibre-gl-adapter-1.2.2,LOW,0.04871
terra-js__common-0.3.0,LOW,0.04871
terra-money__terra.proto-5.3.0-beta.0,LOW,0.00198
terrazzo__plugin-js-0.10.3,LOW,0.04871
tertium__js-0.16.0,LOW,0.0
tesla-native-js-1.0.4-beta34,LOW,0.01094
testchimp-js-1.0.163,LOW,0.04799
testing-helpers-0.2.0,LOW,0.04871
therms__web-js-2.15.0,LOW,0.04871
thi.ng__hiccup-css-2.7.72,LOW,0.04871
thi.ng__object-utils-1.3.0,LOW,0.04877
thi.ng__shader-ast-js-1.2.35,LOW,0.04261
thirdweb-dev__unity-js-bridge-0.6.48,LOW,0.0
thumbor-0.1.5,LOW,0.01352
thumbor-js-url-builder-2.2.0,LOW,0.04871
thumbor-url-builder-0.1.1,LOW,0.01352
thunder04__supermap-3.0.5,LOW,0.0
thyrith__momentkh-2.5.5,LOW,0.04653
tidecloak__js-0.12.27,HIGH,0.58794
tiktoken-1.0.22,LOW,0.00759
tiledesk__tiledesk-dashboard-2.7.0,LOW,4e-05
tilework__babel-plugin-mosaic-middleware-decorator-0.0.19,LOW,0.01352
timetac__js-client-library-2.111.0,LOW,0.01088
timezone-select-js-2.0.1,LOW,0.04871
tinper-bee-core-2.0.38,MEDIUM,0.07648
tiny-js-md5-1.1.2,LOW,0.01352
tiny-secp256k1-2.2.4,LOW,0.01352
tinyld-1.3.4,LOW,0.04871
tinymanorg__tinyman-js-sdk-5.1.3,LOW,0.00503
tinymask-1.0.2,LOW,0.04871
tinymce-all-in-one-4.9.5,LOW,0.00601
tinymce-light-skin-1.3.1,MEDIUM,0.14153
tiptap-extend__columns-2.1.6,LOW,0.01352
tiptap-extend__content-linter-2.1.6,LOW,0.01352
tiptap-extend__emoji-replacer-2.1.6,LOW,0.01352
tirke__node-cache-manager-ioredis-3.6.0,LOW,0.01352
tl-js-web-screen-shot-1.3.9,MEDIUM,0.07376
tlon__sigil-js-1.4.5,MEDIUM,0.07368
tls-0.0.1,LOW,0.04871
tma.js__sdk-solid-3.0.9,LOW,0.04871
to-json-schema-0.2.5,LOW,0.0486
to-querystring-1.2.0,LOW,0.04871
toastify-js-1.12.0,LOW,0.01271
togglecorp__fujs-2.2.0,MEDIUM,0.04909
tokend__js-sdk-1.16.0-rc.1,LOW,0.00186
tomlify-0.2.2,LOW,0.04871
ton-community__func-js-bin-0.4.6-wasmfix.debugger.1,LOW,0.02772
toolkit-jsdoc-1.0.0,MEDIUM,0.04887
topk-js-darwin-arm64-0.7.1,LOW,0.01352
topk-js-win32-arm64-msvc-0.7.1,LOW,0.01352
topk-js-win32-ia32-msvc-0.7.1,LOW,0.01352
topk-js-win32-x64-msvc-0.7.1,LOW,0.01352
topsort__analytics.js-2.6.0,LOW,0.00782
toruslabs__base-session-manager-3.1.1,MEDIUM,0.11173
toruslabs__openlogin-session-manager-3.1.1,MEDIUM,0.07343
totango-tracker-1.2.0,LOW,0.04871
toucan-js-4.1.1,LOW,0.03201
touchsweep-2.2.0,LOW,0.04837
toughclicks__js-client-sdk-2.0.1,LOW,0.02353
tourcms-js-2.5.0,LOW,0.00221
tpluscode__rdf-ns-builders-5.0.0,LOW,0.0
tpluscode__rdfine-0.7.11,MEDIUM,0.04917
tpluscode__sparql-builder-3.0.1,LOW,0.01088
trace-event-lib-1.4.1,LOW,0.01414
tracetail__js-2.3.8,LOW,0.00443
tracetest__client-0.2.1,LOW,0.04655
tracktor-1.3.4,LOW,0.04871
trading-vue3-js-1.0.3,MEDIUM,0.1033
tradly-1.1.93,LOW,0.01342
trailstash__maplibre-component-1.0.1,MEDIUM,0.14314
transform-ts-to-js-0.1.8,LOW,0.04871
traveltime-api-7.1.1,LOW,0.01157
trealla-0.28.8,LOW,0.03035
tree-helper-1.4.14,LOW,0.02317
treeify-1.1.0,LOW,0.0408
treeselectjs-0.13.1,MEDIUM,0.1175
trevoreyre__autocomplete-3.0.3,LOW,0.00236
trevoreyre__autocomplete-js-3.0.3,LOW,0.02979
trevoreyre__autocomplete-vue-3.0.3,LOW,0.01093
triskel__template-1.0.9,LOW,0.0
trisquel-1.1.5,LOW,0.0
trpc-bun-adapter-1.3.0,LOW,0.01145
truecms__pancake-js-2.0.2,LOW,0.0
trueme__aws-amplify-4.0.1,MEDIUM,0.14185
trunkery__core-10.0.0,MEDIUM,0.13161
trustswap__teamfinance-chain-config-1.6.15,LOW,0.00021
tryghost__domain-events-1.0.3,LOW,0.04871
tryghost__portal-2.56.0,LOW,0.02834
ts-add-js-extension-1.6.6,MEDIUM,0.04931
ts-ast-to-literal-4.0.4,LOW,0.01088
ts-brunch-1.3.0,LOW,0.04871
ts-clean-built-1.3.1,LOW,0.04871
ts-jest-resolver-2.0.1,LOW,0.04871
ts-jsdoc-3.2.2,LOW,0.04852
ts-migrate-plugins-0.1.35,MEDIUM,0.04888
ts-money-0.4.8,LOW,0.04871
ts-paths-esm-loader-1.4.3,LOW,0.04871
ts-polyfill-3.8.2,LOW,0.02789
ts-replace-all-1.0.0,LOW,0.01352
ts-test-decorators-0.0.6,LOW,0.03411
ts2mjs-4.0.0,LOW,0.04871
tscircuit__pcb-viewer-1.11.263,MEDIUM,0.04922
tscircuit__routing-1.3.5,LOW,0.04648
tsconfig.js-3.0.0,LOW,0.00065
tss-react-4.9.19,LOW,0.00832
ttl-cache-js-1.1.1,LOW,0.04871
tuf-js-4.0.0,LOW,0.0018
turbo-diff-1.1.0,LOW,0.04871
turbo__repository-0.0.1-canary.0,LOW,0.00151
tus-js-client-4.3.1,MEDIUM,0.056
tutao__oxmsg-0.0.8,LOW,0.04396
tvjs-overlays-0.5.0,MEDIUM,0.14213
twelvelabs-js-1.1.0,MEDIUM,0.05312
twig-1.17.1,LOW,0.00035
twilio-paste__styling-library-4.0.1,MEDIUM,0.14172
twilio-sdk-type-validator-0.1.3,LOW,0.0191
twilio-taskrouter-js-1.21.0,LOW,0.0145
twilio__flex-insights-identity-client-js-2.0.6,LOW,0.00222
twin.macro-3.4.1,LOW,0.03445
twitter-node-client-0.0.6,LOW,0.00633
txhawks__matchmedia-polyfill-0.3.0,LOW,0.01352
typed-graphql-1.0.2,LOW,0.04871
typedarray-dts-1.0.0,LOW,0.01352
typeform__api-client-2.5.2,MEDIUM,0.14584
typeid-js-1.2.0,LOW,0.04871
typeix__router-8.9.2,LOW,0.03906
types-mediawiki-2.0.0,LOW,0.0
types__adeira__js-2.1.3,LOW,0.04871
types__aes-js-3.1.4,LOW,0.04871
types__amap-js-api-1.4.16,LOW,0.04871
types__amap-js-api-autocomplete-1.4.4,LOW,0.04871
types__amap-js-api-control-bar-1.4.4,LOW,0.04871
types__amap-js-api-map-type-1.4.4,LOW,0.04871
types__amap-js-api-scale-1.4.5,LOW,0.04871
types__amap-js-api-tool-bar-1.4.4,LOW,0.04871
types__amazon-cognito-auth-js-1.3.4,LOW,0.04871
types__amplitude-js-8.16.5,LOW,0.02567
types__anchor-js-5.0.3,LOW,0.04871
types__apple-mapkit-js-5.50.0,LOW,0.04176
types__apple-mapkit-js-browser-5.78.1,LOW,0.04871
types__applicationinsights-js-1.0.9,LOW,0.00806
types__atlassian-connect-js-5.2.19,LOW,0.04723
types__auth0-js-9.21.6,LOW,0.0
types__bezier-js-4.1.3,LOW,0.04871
types__bigbluebutton-js-0.2.3,LOW,0.04871
types__bmp-js-0.1.2,LOW,0.04871
types__bwip-js-3.2.3,LOW,0.04871
types__camunda-external-task-client-js-1.3.6,LOW,0.04871
types__cbor-js-0.1.1,LOW,0.0
types__chosen-js-1.8.6,LOW,0.04871
types__chroma-js-3.1.2,LOW,0.00018
types__circuit-breaker-js-0.0.5,LOW,0.04871
types__clamp-js-0.7.6,LOW,0.04871
types__clamp-js-main-0.11.5,LOW,0.04871
types__clipboard-js-0.3.2,LOW,0.0
types__core-js-2.5.8,LOW,0.01809
types__cose-js-0.8.3,LOW,0.04871
types__country-list-js-3.1.5,LOW,0.04871
types__country-select-js-1.0.5,LOW,0.04871
types__creditkey-js-1.0.3,LOW,0.04871
types__crypto-js-4.2.2,LOW,0.04871
types__dataframe-js-1.4.3,LOW,3e-05
types__deflate-js-0.2.2,LOW,0.04871
types__draft-js-0.11.20,LOW,0.04603
types__emoji-js-3.5.2,LOW,0.04871
types__epcis2.js-2.7.3,LOW,0.03284
types__eureka-js-client-4.5.9,LOW,0.04871
types__exif-js-2.3.1,LOW,0.00504
types__ezuikit-js-8.0.0,LOW,0.04871
types__facebook-js-sdk-3.3.12,LOW,0.00028
types__fhir-js-client-1.0.5,LOW,0.04527
types__glider-js-1.7.12,LOW,0.04871
types__guacamole-common-js-1.5.4,LOW,0.04875
types__gzip-js-0.3.5,LOW,0.04871
types__handbrake-js-5.0.4,MEDIUM,0.04881
types__html-docx-js-0.3.4,LOW,0.03418
types__idle-js-1.2.3,LOW,0.04871
types__jalaali-js-1.2.0,LOW,0.02057
types__js-beautify-1.14.3,LOW,0.04871
types__js-captcha-1.3.3,LOW,0.00088
types__js-clipper-0.0.32,LOW,0.04871
types__js-cookie-3.0.6,LOW,0.04871
types__js-crc-0.2.3,LOW,0.04871
types__js-data-angular-2.1.35,LOW,0.04871
types__js-git-0.5.32,LOW,0.0
types__js-image-zoom-0.7.4,LOW,0.04871
types__js-levenshtein-1.1.3,LOW,0.04871
types__js-md5-0.8.0,LOW,0.04871
types__js-money-0.6.5,LOW,0.04871
types__js-nacl-1.3.4,LOW,0.04871
types__js-priority-queue-0.0.9,LOW,0.04871
types__js-quantities-1.6.6,LOW,0.04871
types__js-rijndael-1.0.3,LOW,0.04871
types__js-search-1.4.4,LOW,0.04871
types__js-sha1-0.6.3,LOW,0.04871
types__js-string-escape-1.0.3,LOW,0.04871
types__js-to-java-2.7.4,LOW,0.04871
types__js-url-1.8.32,LOW,0.04871
types__js-worker-search-1.4.5,LOW,0.04871
types__js-yaml-4.0.9,LOW,0.00999
types__json-logic-js-2.0.8,LOW,3e-05
types__kakao-js-sdk-1.39.5,LOW,0.00678
types__kissfft-js-0.1.3,LOW,0.04871
types__konami-code-js-0.8.3,LOW,0.04871
types__kraken-js-2.2.8,LOW,0.04871
types__level-js-4.0.5,LOW,0.04871
types__lime-js-0.0.33,LOW,0.04871
types__mailgun-js-0.22.19,LOW,0.04871
types__mapbox__whoots-js-3.1.0,LOW,0.02981
types__markdown-draft-js-2.2.7,LOW,0.04871
types__markup-js-1.5.0,LOW,0.0
types__matter-js-0.20.2,LOW,0.01414
types__mercadopago-sdk-js-2.0.17,LOW,0.04044
types__mg-api-js-2.1.0,LOW,0.04871
types__murmurhash-js-1.0.6,LOW,0.04871
types__musickit-js-1.0.10,LOW,4e-05
types__ncalayer-js-client-1.5.0,LOW,0.04871
types__observe-js-0.5.35,LOW,0.0
types__office-js-1.0.560,LOW,0.0
types__office-js-preview-1.0.668,LOW,0.0
types__offline-js-0.7.32,LOW,0.04871
types__opencc-js-1.0.3,LOW,0.04871
types__parallax-js-3.1.3,LOW,0.04669
types__paystack__inline-js-1.0.2,LOW,0.00053
types__postcss-js-4.1.0,LOW,0.04871
types__pubsub-js-1.8.6,LOW,0.04871
types__react-js-pagination-3.0.7,LOW,0.04871
types__react-native-crypto-js-1.0.3,LOW,0.04871
types__readmore-js-3.0.4,LOW,0.04871
types__recorder-js-1.0.4,LOW,0.04871
types__recurly__recurly-js-4.39.0,LOW,0.0
types__rijndael-js-1.0.2,LOW,0.04871
types__russian-nouns-js-2.3.2,LOW,0.04871
types__salesforce__canvas-js-sdk-1.41.5,LOW,0.0001
types__saml2-js-3.0.4,LOW,0.04871
types__sprintf-js-1.1.4,LOW,0.04871
types__stamplay-js-sdk-1.2.36,LOW,0.0
types__tableau-js-api-2.8.5,LOW,0.04855
types__tar-js-0.3.5,LOW,0.04871
types__timezone-js-0.0.33,LOW,0.00359
types__toastify-js-1.12.4,LOW,0.04871
types__toobusy-js-0.5.4,LOW,0.02928
types__transducers-js-0.4.8,LOW,0.04871
types__transit-js-0.8.3,LOW,0.04871
types__trtc-js-sdk-4.9.3,LOW,0.02173
types__typo-js-1.2.2,LOW,0.04871
types__ua-parser-js-0.7.39,MEDIUM,0.04899
types__uglify-js-3.17.5,LOW,0.04871
types__unescape-js-1.0.3,LOW,0.0109
types__upng-js-2.1.5,LOW,0.04871
types__uuid-js-0.7.6,LOW,0.04871
types__vcards-js-2.10.5,LOW,0.04871
types__vex-js-2.3.33,LOW,0.04871
types__web-animations-js-2.2.16,LOW,0.04871
types__x509.js-1.0.3,LOW,0.04871
typesafe-dynamodb-0.8.3,MEDIUM,0.14177
typesafe-node-firestore-1.4.1,LOW,0.04871
typescript-cached-transpile-0.0.6,LOW,0.01088
typescript-require-0.3.0,LOW,0.0
typo-js-1.3.1,LOW,0.01359
tz-0.1.1,LOW,0.04871
ua-device-detector-1.1.8,MEDIUM,0.13992
ua-parser-js-2.0.6,MEDIUM,0.13474
ucast__js-3.0.4,LOW,0.04871
ucloud-sdks__ucloud-sdk-js-0.2.3,LOW,0.0
uglify-js-3.19.3,MEDIUM,0.04957
uglify-js-minify-css-allfiles-2.7.1,LOW,0.04871
ui-tars__operator-nut-js-1.2.3,LOW,0.0
uilib-native-5.0.1,MEDIUM,0.11206
uimkit__uim-js-0.0.41,LOW,0.01767
ultrade__ultrade-js-sdk-2.0.1,LOW,0.03977
uma__common-2.40.0,LOW,0.00161
umijs__babel-plugin-lock-core-js-3-3.5.43,LOW,0.01352
unbox-primitive-1.1.0,LOW,0.04871
unbxd-ui__unbxd-search-core-0.5.12,LOW,0.00505
unchanged-2.2.1,MEDIUM,0.04886
unctx-2.4.1,LOW,0.04871
undraw-js-1.0.6,MEDIUM,0.04956
unescape-js-1.1.4,LOW,0.04871
unibeautify__beautifier-js-beautify-0.4.0,LOW,0.04871
unifygtm__intent-react-1.8.0,LOW,0.0
unioncredit__ui-2.0.44,LOW,0.01059
unitz-ts-1.0.1,MEDIUM,0.14172
unload-2.4.1,LOW,3e-05
unmeshed__sdk-1.1.5,MEDIUM,0.05067
uno-js-3.127.28,LOW,0.04871
unocss__runtime-66.5.9,MEDIUM,0.18355
unsplash-js-7.0.20,LOW,0.03299
unum-formiojs-3.100.82,LOW,0.0
unveil2-2.0.8,MEDIUM,0.04896
unwrap-npm-cmd-1.1.2,LOW,0.04871
update-reminder-1.0.11,LOW,0.01441
updated-webpack-merge-and-include-globally-3.0.0,LOW,0.04871
uport-registry-5.1.0,LOW,0.04871
uppy__redux-dev-tools-4.1.3,LOW,2e-05
upsdk-7.1.0,MEDIUM,0.06456
upstox-js-sdk-2.21.0,LOW,1e-05
uptrace__core-2.0.2,LOW,0.00948
uptrace__node-2.0.2,LOW,0.04871
uptrace__web-2.0.2,LOW,0.04871
upyun-3.4.6,LOW,0.0
urbica__react-map-gl-1.16.2,LOW,0.00104
urbica__react-map-gl-cluster-0.2.0,LOW,0.04871
urbit__sigil-js-2.2.0,LOW,0.01724
uri-js-4.4.1,MEDIUM,0.14352
uri-js-replace-1.0.1,LOW,0.04871
use-gauge-0.7.0,LOW,0.01088
use-hook__use-cookie-0.1.4,LOW,0.01352
use-tus-0.8.3,MEDIUM,0.04883
usebruno__js-0.42.0,MEDIUM,0.16304
usecsv__js-0.31.0,MEDIUM,0.04892
useoptic__optic-node-sdk-0.0.5,LOW,0.03484
user.tax__sdk-0.0.46,LOW,0.0
userbase-js-2.8.0,LOW,0.0
userfront__core-1.1.2,MEDIUM,0.06271
userop-0.4.0-beta.5,MEDIUM,0.05056
userop.js-0.3.7,MEDIUM,0.04954
uss-js-sdk-1.5.2,MEDIUM,0.1046
utam__compiler-3.3.0,MEDIUM,0.06235
utam__diagnostics-3.3.0,LOW,0.01225
utam__lint-3.3.0,LOW,0.00908
utam__loader-3.3.0,LOW,0.04216
utilizes-1.3.45,LOW,0.04871
utils-lib-js-2.1.0,LOW,0.00153
uuid-js-0.7.5,LOW,0.01295
v-nepalidatepicker-1.2.7,LOW,0.04871
vacantthinker__util_typeorm_js-1.0.1-1.10,LOW,0.00948
valid-0.1.1,LOW,0.01352
validate-phone-number-node-js-0.0.1,LOW,0.04871
vallife__utils-valli-0.3.1,LOW,0.0
vanilla-cookieconsent-3.1.0,MEDIUM,0.12747
vanilla-icon-picker-1.4.2,LOW,0.00084
vanilla-js-accordion-1.1.3,LOW,0.04871
vanilla-picker-2.12.3,MEDIUM,0.10907
vanilla-router-1.2.8,LOW,0.04871
vanilla-swipe-2.4.1,LOW,0.01088
vanilla-tools-1.2.31,LOW,0.0
vanillaes__csv-3.0.4,LOW,0.04871
var-validator-0.0.3,LOW,0.04871
vash-0.13.0,LOW,0.04408
vault-auth-aws-0.3.0,LOW,0.0
vechain__dapp-kit-ui-2.0.4,MEDIUM,0.07993
ventura-slider-2.9.1,LOW,0.03927
venuu__i18n-js-webpack-plugin-2.0.0,LOW,0.04871
ver0__deep-equal-1.0.1,LOW,0.04871
verdocs__js-sdk-6.3.3,LOW,0.00922
version-guard-1.1.3,LOW,0.01088
vervify__chat-box-0.0.13,MEDIUM,0.13003
verzth__tcx-js-1.1.0,MEDIUM,0.07377
vessel-js__solid-0.3.3,LOW,0.04475
vezgo-sdk-js-2.0.3,MEDIUM,0.06167
vf.js__player-2.0.4,MEDIUM,0.05421
vh-plugin-1.2.2,MEDIUM,0.14211
vietmap__vietmap-gl-js-6.0.1,LOW,0.01233
vinder__vinderjs-1.8.20,LOW,0.04475
vis.gl__react-mapbox-8.1.0,LOW,0.01321
vis.gl__react-maplibre-8.1.0,LOW,0.01301
visitor-identity-js-1.0.3,LOW,0.04871
visual-framework__vf-no-js-1.0.1,LOW,0.01352
visual-framework__vf-polyfill-js-1.0.0,LOW,0.01228
vital-ai__haley-js-scripts-1.0.12,HIGH,0.88254
vite-define-envs-plugin-0.5.0,LOW,0.01352
vite-plugin-beautify-1.0.0,LOW,0.00197
vite-plugin-css-injected-by-js-3.5.2,LOW,0.04871
vite-plugin-html-injection-1.5.2,LOW,0.04871
vite-plugin-html-variables-1.0.4,LOW,0.04871
vite-plugin-lang-jsx-1.5.3,LOW,0.00041
vite-plugin-lazy-import-1.0.7,LOW,0.04871
vite-plugin-libcss-1.1.2,LOW,0.01352
vite-plugin-obfuscator-1.0.5,LOW,0.04871
vite-plugin-preload-0.4.4,MEDIUM,0.04899
vite-plugin-react-js-as-jsx-1.2.1,LOW,0.04871
vite-plugin-react-js-support-1.0.7,LOW,0.04871
vite-plugin-solid-2.11.10,LOW,0.0382
vite-plugin-stimulus-hmr-3.0.0,LOW,0.04871
vite-plugin-yaml2-1.1.5,LOW,0.04836
vitest-in-process-pool-2.0.1,LOW,0.0
vizij__orchestrator-wasm-0.2.9,MEDIUM,0.14657
vkontakte__vkjs-2.0.2,LOW,0.01125
vladmandic__face-api-1.7.15,LOW,0.00043
vod-js-sdk-v6-1.7.1-beta.1,LOW,0.0013
vodozemac-wasm-bindings-0.8.1,LOW,0.01384
voiceflow__stitches-react-2.3.1,LOW,0.04261
voidpointer__boolean-js-3.0.3,LOW,0.04871
volcengine__tls-js-sdk-0.0.3,MEDIUM,0.08203
volue__stitches-core-1.4.2,LOW,0.0426
volue__stitches-react-1.4.2,LOW,0.04261
vpaid-flash-client-1.0.2,HIGH,0.82481
vscode__dwarf-debugging-0.0.2,MEDIUM,0.11596
vtex.js-2.11.0,MEDIUM,0.14172
vue-acl-4.1.10,LOW,0.04871
vue-boring-avatars-1.4.0,MEDIUM,0.08688
vue-cal-4.10.2,MEDIUM,0.07389
vue-cryptojs-2.4.7,LOW,0.04871
vue-device-detector-js-1.0.2,LOW,0.04871
vue-ellipsis-1.2.0,LOW,0.01109
vue-emotion-0.4.29,MEDIUM,0.14133
vue-functions-2.0.6,MEDIUM,0.103
vue-funnel-graph-js-v2-2.0.4,LOW,0.04651
vue-generate-component-3.0.1,LOW,0.04871
vue-gtranslate-2.0.20,LOW,0.04871
vue-inject-js-1.0.0,LOW,0.04871
vue-input-ui-1.0.3,MEDIUM,0.14403
vue-js-modal-2.0.1,MEDIUM,0.14761
vue-js-xlsx-0.0.2,LOW,0.01445
vue-mapbox-0.4.1,MEDIUM,0.04889
vue-on-intersect-0.2.5,MEDIUM,0.14306
vue-p5-0.8.4,MEDIUM,0.07608
vue-phone-number-input-1.12.13,MEDIUM,0.0834
vue-shv-8.0.0,LOW,0.0
vue-two-js-tool-0.0.27,LOW,0.0
vue-world-map-0.1.1,LOW,0.04876
vue-ydui-1.2.6,MEDIUM,0.14202
vue2-slideout-panel-2.14.0,MEDIUM,0.13757
vue2-teleport-1.1.4,LOW,0.0223
vue3-color-gradient-picker-1.0.2,MEDIUM,0.14172
vue3-emoji-picker-1.1.8,LOW,0.01681
vue3-treeview-0.4.2,MEDIUM,0.1421
vuecode.js-0.0.27,MEDIUM,0.08322
vuejs-countdown-0.2.1,LOW,0.01088
vuejs-medium-editor-1.3.0,LOW,0.04871
vuesax-3.12.2,LOW,0.00137
vulcanjs__schema-0.7.2-alpha.8,LOW,0.04871
vuoro__rahti-12.0.5,LOW,0.04857
vv-lorry-0.9.55,LOW,0.0
w11k__ngx-componentdestroyed-5.0.2,LOW,0.04871
w11k__tydux-17.0.1,LOW,0.04871
w3bstream-client-js-3.1.0,LOW,0.04871
waku__sdk-0.0.36,LOW,0.00063
wakuwaku__cropper-js-1.0.7,LOW,0.04871
wallet-validator-js-1.0.3,MEDIUM,0.07205
wallfair.io__smart_contract_mock-0.11.7,MEDIUM,0.04886
wandelbots__nova-js-3.3.1,MEDIUM,0.04958
wangshijun__secp256k1-4.0.3,LOW,0.04767
warp-ds__core-1.1.8,LOW,0.04871
warptoad__gigabridge-js-0.0.7,MEDIUM,0.04945
wasmoon-1.16.0,MEDIUM,0.04908
wat2js-2.1.1,LOW,0.0
wat2wasm-3.0.0,MEDIUM,0.06873
wavemaker.com__nvd3-1.0.0,MEDIUM,0.14299
wavemaker__nvd3-1.8.16,MEDIUM,0.0755
waves__ride-js-2.2.9,LOW,0.01687
wcauchois__program-builder-0.1.3,LOW,0.01091
wcp__wcpshared-4.7.4,HIGH,1.0
wcsize-1.0.0,LOW,0.04871
wdio-utam-service-3.3.0,LOW,0.00043
wealthica-sdk-js-0.0.19,LOW,0.0
weaviate-agents-1.1.0,LOW,0.02117
weaviate-client-3.9.0,LOW,0.0193
web-audio-engine-0.13.4,LOW,0.04871
web-common-1.3.6,LOW,0.04608
web-servo-0.5.1,LOW,3e-05
web2driver-3.0.5,LOW,0.0
web3-utils-4.3.3,LOW,0.0416
web3js-quorum-22.4.0,LOW,0.02587
web3pay-1.0.1,LOW,0.0
web3x-4.0.6,MEDIUM,0.06037
webb-tools__api-0.1.8,LOW,0.01352
webb-tools__api-derive-0.1.8,LOW,0.01352
webcrawlerapi-js-2.0.4,LOW,0.002
webdriver-js-extender-2.2.0,LOW,0.04763
webex-node-bot-framework-2.5.1,MEDIUM,0.07723
webex__plugin-encryption-3.10.0,LOW,0.03385
webex__web-media-effects-2.32.1,LOW,0.01061
webkit-line-clamp-1.2.2,LOW,0.04871
webpack-deep-scope-plugin-1.6.2,LOW,0.01352
webpack-fix-style-only-entries-0.6.1,LOW,0.02562
webpack-inline-source-plugin-0.1.2,LOW,0.01352
webpack-merge-and-include-globally-2.3.4,LOW,0.04871
webpack-preprocessor-0.1.12,LOW,0.01352
webpack-uglify-js-plugin-1.1.9,LOW,0.04735
webqit__play-js-0.1.6,MEDIUM,0.14172
webqit__util-0.8.16,LOW,0.04871
webship-js-1.0.45,MEDIUM,0.05664
website-scraper-6.0.0,LOW,0.03687
webtides__luna-cli-0.13.1,LOW,0.0
wechat-jssdk-5.1.0,LOW,0.0
weex-js-framework-0.23.1,LOW,0.03965
weex-js-runtime-0.23.7,LOW,0.02044
weex-runtime-js-0.19.8,LOW,0.0241
wegotpop__styleguide-1.11.0,LOW,0.04871
weiroll__weiroll.js-0.3.0,LOW,0.01088
weixin-js-sdk-1.6.5,LOW,0.01259
weixin-js-sdk-ts-1.6.1,LOW,0.00985
wertik-js-3.3.3,MEDIUM,0.07489
wext-manifest-webpack-plugin-1.4.1,LOW,0.04871
whalecloud__page-builder-2.1.7-beta39,MEDIUM,0.04965
whatmore-react-assets-1.0.1760,LOW,0.0
which-boxed-primitive-1.1.1,LOW,0.04871
which-builtin-type-1.2.1,LOW,0.04871
whimbrel__walk-0.0.6,LOW,0.04871
whio-api-sdk-1.0.237-beta-staging,LOW,0.0
whisperlab__lingo.dev_sdk-0.7.44,LOW,0.02475
wicked-good-xpath-1.3.0,LOW,0.01112
wickes-css-2.83.0,MEDIUM,0.08737
wickes-css2-2.101.0,MEDIUM,0.07832
widelab-development__dataloop-dev-1.2.1,LOW,0.04871
wijmo-5.20252.42,LOW,1e-05
wildebeest__js-modules-0.1.6,LOW,0.04871
window-crypto-1.1.0,LOW,0.04871
window-resize-subject-1.5.0,LOW,0.01088
winston-array-transport-1.1.11,LOW,0.01088
wistia-player-api-loader-1.0.0,LOW,0.01512
wix-file-sharing-client-1.0.309,LOW,0.01194
wix-photo-sharing-client-1.0.312,LOW,0.01356
wnprc__primate-id-1.1.7,LOW,0.04871
womasoft__js-utils-2.1.2,LOW,0.04871
womasoft__rn-libs-3.0.22,LOW,0.04871
woothee-1.11.1,LOW,0.0438
wordpress__create-block-4.78.0,LOW,0.01307
wordpress__readable-js-assets-webpack-plugin-3.35.0,LOW,0.01352
workday__canvas-kit-styling-14.1.17,LOW,0.03816
workday__canvas-kit-styling-transform-14.1.10,LOW,0.04073
workflowai__workflowai-1.6.8,LOW,0.04125
worknice__js-sdk-0.13.49,MEDIUM,0.14454
worldcoin__minikit-js-1.9.8,LOW,0.03555
wp-error-1.3.0,LOW,0.04871
wppconnect__wa-js-3.18.8,LOW,0.00019
wvbe__eslint-config-1.1.0,LOW,0.0
wxcc-desktop__sdk-2.0.12,LOW,0.02238
wyw-in-js__esbuild-0.8.0,LOW,0.0
wyw-in-js__rollup-0.8.0,LOW,0.0
wyw-in-js__vite-0.8.0,LOW,2e-05
wyw-in-js__webpack-loader-0.8.0,LOW,0.00011
x1-labs__spl-stake-pool-1.1.18,MEDIUM,0.06465
xcmats__js-toolbox-0.16.4,LOW,0.01013
xdc3-utils-1.3.13420,LOW,0.00633
xiaogaozi__emoji-js-3.7.2,MEDIUM,0.07414
xip-online-applications__eslint-config-0.7.1,LOW,0.00012
xjs-framework-2.10.2,HIGH,0.29113
xlsexport-1.5.2,LOW,0.0335
xlsx-color-fix-0.14.36,LOW,0.01553
xlsx-js-style-1.2.0,MEDIUM,0.08339
xml-js-1.6.11,MEDIUM,0.14069
xml-js-v2-2.2.1,MEDIUM,0.14055
xml-mapping-1.7.2,LOW,0.04871
xml-vs-js-2.1.0,LOW,0.03164
xo-wrapper-3.7.1,HIGH,0.81974
xpell-1.4.82,MEDIUM,0.18295
xstate-ninja-2.1.0,MEDIUM,0.13556
xstyled__emotion-3.8.1,LOW,0.04871
xstyled__styled-components-4.0.0,LOW,0.04871
xterm-readline-1.1.2,LOW,0.01088
xtoken__js-0.1.58,LOW,0.03426
xumm-oauth2-pkce-2.8.7,LOW,0.03276
xumm-xapp-sdk-1.7.2,LOW,0.03425
