PACKAGE_NAME,RISK_LEVEL,PROB_MALICIOUS,PREINSTALL
hina-cloud-js-core-4.0.4,LOW,0.01385,
hiroba-js-2.3.2,LOW,0.0,
hitbox-js-1.0.2,LOW,0.05077,
hmac-1.0.1,LOW,0.05077,
hmscore__hms-js-base-6.1.0-300,MEDIUM,0.05881,
hokodo__hokodo-js-0.0.1-alpha.9,LOW,0.01171,
hokulea__core-0.9.0,LOW,0.05077,
homeserver-js__servers-0.2.2,LOW,0.00396,
homeserver-js__tranceiver-core-0.2.2,LOW,0.0,
honeycomb-protocol__toolkit-0.0.1-beta.18,LOW,0.03185,
hono__auth-js-1.1.0,LOW,0.00013,
hono__oauth-providers-0.8.5,LOW,0.0,
honorlock__integration-sdk-js-1.5.0,LOW,0.04576,
honorlock__integration-sdk-js-moodle-1.3.0,MEDIUM,0.13547,
hook-js__word-mapping-1.0.36,MEDIUM,0.13775,
hot-module-1.0.1,LOW,0.0439,
hotkeys-js-4.0.0-beta.6,MEDIUM,0.08636,
hover-preview-js-2.0.4,MEDIUM,0.14753,
hpcc-js__amchart-2.0.0,LOW,0.05077,
hpcc-js__api-3.4.2,MEDIUM,0.14668,
hpcc-js__chart-3.5.2,MEDIUM,0.07302,
hpcc-js__codemirror-3.6.2,MEDIUM,0.0875,
hpcc-js__codemirror-shim-2.38.0,MEDIUM,0.0878,
hpcc-js__common-3.5.2,MEDIUM,0.07377,
hpcc-js__comms-3.12.0,MEDIUM,0.08376,
hpcc-js__composite-3.4.2,MEDIUM,0.07245,
hpcc-js__dataflow-9.6.0,LOW,0.05077,
hpcc-js__ddl-shim-3.2.2,HIGH,0.13926,YES
hpcc-js__deck-shim-2.9.0,LOW,0.02625,
hpcc-js__dgrid-3.5.2,MEDIUM,0.07097,
hpcc-js__dgrid2-3.5.0,MEDIUM,0.07305,
hpcc-js__eclwatch-3.5.2,MEDIUM,0.08855,
hpcc-js__form-3.3.2,MEDIUM,0.14602,
hpcc-js__google-2.0.0,LOW,0.05077,
hpcc-js__graph-3.5.2,LOW,0.026,
hpcc-js__html-3.3.2,MEDIUM,0.14602,
hpcc-js__layout-3.4.2,MEDIUM,0.07245,
hpcc-js__leaflet-shim-2.6.0,MEDIUM,0.06217,
hpcc-js__loader-2.108.5,HIGH,0.23706,
hpcc-js__map-3.4.2,MEDIUM,0.07371,
hpcc-js__map-deck-2.9.1,LOW,0.02655,
hpcc-js__marshaller-2.28.6,LOW,0.03874,
hpcc-js__observable-shim-3.1.0,MEDIUM,0.14602,
hpcc-js__observablehq-compiler-3.7.0,LOW,0.02792,
hpcc-js__other-3.4.2,MEDIUM,0.0724,
hpcc-js__phosphor-3.4.0,MEDIUM,0.07245,
hpcc-js__phosphor-shim-2.17.0,MEDIUM,0.0727,
hpcc-js__preact-shim-2.19.0,MEDIUM,0.14435,
hpcc-js__react-3.4.2,MEDIUM,0.14551,
hpcc-js__requirejs-shim-2.4.0,LOW,0.04203,
hpcc-js__timeline-3.2.2,MEDIUM,0.14602,
hpcc-js__tree-3.2.2,MEDIUM,0.14602,
hpcc-js__util-3.4.2,MEDIUM,0.14449,
hpcc-js__wasm-2.28.0,LOW,0.02873,
hpcc-js__wasm-base91-1.8.0,MEDIUM,0.13359,
hpcc-js__wasm-duckdb-1.11.0,LOW,0.02564,
hpcc-js__wasm-expat-1.8.0,MEDIUM,0.14545,
hpcc-js__wasm-graphviz-1.15.0,MEDIUM,0.07315,
hpcc-js__wasm-graphviz-cli-1.6.0,LOW,0.02871,
hpcc-js__wasm-zstd-1.7.0,MEDIUM,0.07311,
hpe__project-scripts-1.1.2,LOW,0.05077,
hpke-js-1.6.5,LOW,0.00059,
ht-auth-0.1.0,LOW,0.05077,
ht-sdks__events-sdk-js-node-1.0.0,LOW,0.01533,
html-css-js-editor-1.0.6,LOW,0.05066,
html-insert-assets-0.14.3,LOW,0.04353,
html-minify-0.3.2,LOW,0.04834,
html-screen-capture-js-2.0.8,LOW,0.05077,
html-to-draft-0.1.6,LOW,0.01244,
html-to-md-0.8.8,LOW,0.03016,
html-to-pdf-js-0.9.3,LOW,0.00159,
html2js-browserify-1.3.0,LOW,0.05077,
html2pdf.js-0.12.1,LOW,0.01228,
htmlparser-1.7.7,LOW,0.01443,
htpasswd-js-1.0.2,LOW,0.0,
http-aws-es-6.0.0,LOW,0.0018,
http-build-query-0.7.0,LOW,0.05077,
http-link-dataloader-0.1.6,LOW,0.00489,
http-parser-js-0.5.10,LOW,0.00062,
httptoolkit__util-0.1.8,LOW,0.05077,
hubspot__cms-components-1.0.46,LOW,0.01246,
hubspot__cms-dev-server-1.0.46,LOW,0.01499,
huds0n__error-2.0.0-beta1,LOW,0.01385,
hybr1d-tech__charizard-2.3.50,MEDIUM,0.07053,
hybr1d-ui-0.3.33,MEDIUM,0.14662,
hydra-js__cli-1.0.0-alpha.4,LOW,0.02025,
hyper-sdk-js-2.10.1,LOW,0.00026,
hyperviewhq__angular2gridster-20.0.2,LOW,0.01385,
hyperzod__hyperzod-sdk-1.0.88,LOW,0.03386,
hyvilo__maplibre-gl-draw-1.0.0,MEDIUM,0.15371,
i-components__magic-form-0.0.71,LOW,0.05077,
i18n-js-4.5.1,MEDIUM,0.14807,
i18n-jsx-2.0.5,LOW,0.05077,
i18n-literally-1.7.1,LOW,0.0,
i18n-react-0.7.0,LOW,0.05077,
ibm__telemetry-attributes-js-4.4.0,LOW,0.01244,
ibp-cdn-3.0.24,MEDIUM,0.10023,
ibp-max-3.0.91,MEDIUM,0.06867,
ical-date-parser-4.0.0,LOW,0.05077,
icanhaz-0.10.3,LOW,0.04205,
ice-to-plain-0.2.9,LOW,0.05077,
iconv-cp932-1.2.2,MEDIUM,0.07909,
icp-js__web3-0.0.5-fix6,MEDIUM,0.05192,
icreate__imedx-js-sdk-0.0.32-beta.2,LOW,0.02743,
idcglobal-cws-1.0.1,LOW,0.05077,
ideal-postcodes__address-finder-5.2.6,LOW,0.05077,
iden3__js-jwz-1.12.1,LOW,0.02424,
identicon.js-2.3.3,LOW,1e-05,
idle-vue-2.0.5,MEDIUM,0.14645,
idos-network__kwil-js-0.1.3,LOW,0.01307,
iexec-contracts-js-client-5.2.1,LOW,0.05077,
ignite-standard-1.0.0,LOW,0.04778,
igniter-js__adapter-bullmq-0.2.1,LOW,0.03211,
igniter-js__adapter-mcp-server-0.3.1,LOW,0.03398,
igniter-js__adapter-redis-0.2.1,LOW,0.03054,
igniteui-docfx-template-3.12.1,LOW,0.0345,
igomoon__hubspot-fields-js-1.5.3,LOW,0.01302,
ilib-14.21.2,MEDIUM,0.14787,
illgrenoble__guacamole-common-js-0.0.1,MEDIUM,0.05692,
ilovepdf__ilovepdf-js-0.3.0,MEDIUM,0.14615,
ilyasuperglue__sherlock-js-0.0.7,LOW,0.0,
image-conversion-2.1.1,LOW,0.0,
imedx__ics-imedx-mobile-pay-js-sdk-0.0.1-beta.55,MEDIUM,0.05481,
imgproxy__imgproxy-js-core-1.6.0,LOW,0.0,
imhanxi__sproto-js-0.1.9,LOW,0.05077,
immutable-devtools-0.1.5,LOW,0.05077,
immutable-js-debuglog-1.0.2,LOW,0.05077,
immutable-to-js-1.0.0,LOW,0.05077,
immutable-tools-1.0.0,LOW,0.05077,
implydata__stitches-react-1.4.0,LOW,0.04311,
improbable-eng__grpc-web-0.15.0,MEDIUM,0.14397,
imsdktest-0.0.54,LOW,4e-05,
inappstory__js-sdk-3.8.0-rc.0,MEDIUM,0.08429,
inbucket-js-client-2.0.0,LOW,0.0,
inchjs-0.4.1,LOW,0.0,
incorporator-1.0.5,LOW,0.05077,
inf-monkeys__monkeys-0.0.16,LOW,0.05077,
infinityfx__fluid-1.4.17,LOW,0.03562,
inflection-3.0.2,LOW,0.05077,
inflection2-2.0.1,LOW,0.05077,
influexer__utils-1.2.1,LOW,0.01244,
initia__icons-react-1.0.0,LOW,0.00859,
initia__initia.proto-1.0.3,LOW,0.00951,
initia__opinit.proto-1.0.2,LOW,0.0029,
injection-js-2.6.1,LOW,0.00344,
injectivelabs__grpc-web-0.0.6,MEDIUM,0.14829,
inlang__message-lint-rule-valid-js-identifier-1.0.8,LOW,0.0,
inline-htmlify-2.0.1,LOW,0.05077,
inline-js-default-resources-0.1.0,LOW,0.05077,
inline-js-default-transforms-0.1.2,LOW,0.0,
inline-source-8.0.3,LOW,0.00035,
inner-image-zoom-1.0.1,MEDIUM,0.14602,
innoboxrr-js-libs-1.0.18,LOW,0.00271,
innoboxrr-js-validator-1.1.1,LOW,0.0026,
inog__iris-library-js-1.2.0,LOW,0.0,
input-filter-0.0.22,LOW,0.05077,
inrupt__oidc-client-ext-3.1.1,LOW,5e-05,
instagram-web-api-2.2.2,LOW,0.0,
instructure__i18nliner-runtime-1.0.2,LOW,0.05077,
invenio-files-js-0.0.2,MEDIUM,0.17687,
invenio-records-js-0.0.8,MEDIUM,0.16712,
inverted-tech__fragments-0.6.1,MEDIUM,0.16228,
invisionag__iris-colors-5.2.2,LOW,0.01385,
invisionag__iris-react-button-6.5.2,LOW,0.01385,
invisionag__iris-react-checkbox-4.5.2,LOW,0.01385,
invisionag__iris-react-datepicker-6.3.2,LOW,0.02019,
invisionag__iris-react-drawer-4.4.2,LOW,0.01385,
invisionag__iris-react-dropdown-6.6.15,LOW,0.0202,
invisionag__iris-react-icon-button-4.5.2,LOW,0.01385,
invisionag__iris-react-input-8.7.2,LOW,0.01385,
invisionag__iris-react-message-5.6.2,LOW,0.01385,
invisionag__iris-react-spinner-4.5.2,LOW,0.01385,
invisionag__iris-react-tooltip-6.7.2,LOW,0.01385,
iobroker__adapter-core-3.3.2,LOW,0.0475,
iobroker__plugin-base-3.0.3,LOW,0.05077,
iobroker__plugin-docker-0.1.6,LOW,0.05057,
iobroker__plugin-sentry-3.0.0,LOW,0.03133,
ion-sdk-js-1.8.2,LOW,0.02738,
ionic-appauth-2.1.0,LOW,0.00037,
ionic__discover-3.1.8,LOW,0.05077,
ionic__pro-2.0.4,MEDIUM,0.13131,
ip-2.0.1,LOW,0.05077,
ip.js-1.3.11,LOW,0.03932,
ipfs-cluster-api-0.0.9,MEDIUM,0.22253,
ipfs-repo-migrations-15.0.0,MEDIUM,0.07304,
ipld__dag-cbor-9.2.5,MEDIUM,0.14672,
ipld__dag-json-10.2.5,MEDIUM,0.14701,
ipld__dag-pb-4.1.5,MEDIUM,0.14683,
ipmb-js-0.8.4,LOW,0.01385,
ipushpull-js-3.0.8,MEDIUM,0.0598,
iqprotocol__account-0.19.1,LOW,0.05097,
iqprotocol__eip155-0.23.1,MEDIUM,0.07245,
iqprotocol__iq-space-sdk-js-2.1.18,MEDIUM,0.14683,
iris-platform__ids-js-sdk-1.1.1,LOW,0.05077,
is-array-buffer-3.0.5,LOW,0.05077,
is-boolean-object-1.2.2,LOW,0.05077,
is-callable-1.2.7,LOW,0.05077,
is-data-view-1.0.2,LOW,0.05077,
is-date-object-1.1.0,LOW,0.05077,
is-finalizationregistry-1.1.1,LOW,0.05077,
is-get-set-prop-2.0.0,LOW,0.05077,
is-immutable-1.0.3,LOW,0.00156,
is-it-check-1.1.1,MEDIUM,0.14668,
is-js-type-3.0.0,LOW,0.05077,
is-map-2.0.3,LOW,0.05077,
is-minified-performant-1.0.2,LOW,0.02794,
is-number-object-1.1.1,LOW,0.05077,
is-obj-prop-2.0.0,LOW,0.05077,
is-proto-prop-3.0.1,LOW,0.05077,
is-regex-1.2.1,LOW,0.05077,
is-regexp-x-3.1.2,MEDIUM,0.16569,
is-set-2.0.3,LOW,0.05077,
is-shared-array-buffer-1.0.4,LOW,0.05077,
is-string-1.1.1,LOW,0.05077,
is-touch-device-1.0.1,LOW,0.05077,
is-typed-array-1.1.15,LOW,0.05077,
is-weakmap-2.0.2,LOW,0.05077,
is-weakref-1.1.1,LOW,0.05077,
is-weakset-2.0.4,LOW,0.05077,
is-what-5.5.0,LOW,0.05077,
isa-util-1.0.23,LOW,0.05077,
island.is__postcss-107.0.37,MEDIUM,0.11636,
ismobilejs-1.1.1,LOW,0.01244,
ismobilejs-es5-0.0.1,LOW,0.05077,
iso8601-duration-2.1.3,LOW,0.05077,
isolated-externals-plugin-2.5.0,LOW,0.01192,
istanbul-lib-instrument-6.0.3,LOW,0.02495,
iteam__config-12.1.2,LOW,0.05077,
iterate-iterator-1.0.2,LOW,0.05077,
iterate-value-1.0.2,LOW,0.05077,
itleanchatbot__shared-models-js-postgres-3.1.7,LOW,0.04948,
itowns-2.46.0,LOW,2e-05,
itzmirsha__camunda-bpmn-js-1.0.6,LOW,0.00266,
iusername__js-deep-clone-1.3.2,LOW,0.0,
ivbrajkovic__utils-2.0.4,LOW,0.0,
iyawoqu__dxxtool_js-1.0.174,LOW,2e-05,
j-kallunki__css-in-to-js-1.0.6,LOW,0.05077,
j2c-0.11.3,MEDIUM,0.14669,
jaksmok-react-pdf__png-js-3.0.1,MEDIUM,0.05264,
jamo__web3-utils-4.0.0-alpha.1,LOW,0.05077,
jamsr-ui__badge-0.0.64,LOW,0.01385,
jas-script-0.3.3,LOW,0.0,
jasmine-growl-reporter-2.0.0,LOW,0.05077,
java-random-0.4.0,LOW,0.05077,
java-regex-js-0.0.3,LOW,0.05077,
javascript-obfuscator__estraverse-5.4.0,LOW,0.05056,
javascript-serialize-1.6.1,LOW,0.05077,
jawg__js-loader-1.2.1,LOW,0.0218,
jay-js__cli-3.1.2,LOW,0.02454,
jay-js__elements-1.2.1,LOW,0.01382,
jay-js__jsx-2.0.0,LOW,0.01385,
jay-js__static-1.3.1,LOW,0.01885,
jay-js__ui-4.2.1,LOW,0.01385,
jayin-0.0.4,LOW,0.03532,
jchiam__eslint-plugin-css-in-js-0.0.3,LOW,0.01182,
jcoreio__toolchain-5.7.0,MEDIUM,0.15786,
jcoreio__toolchain-esnext-5.7.0,LOW,0.01385,
jcoreio__toolchain-flow-5.7.0,LOW,0.01385,
jcoreio__toolchain-react-5.7.0,LOW,0.01385,
jcoreio__toolchain-typescript-5.7.0,LOW,0.01385,
jdion__tilt-react-1.0.0,LOW,0.05077,
jenkins-cd__js-builder-jest-0.0.4,LOW,0.02802,
jerp__xml-stream-js-1.1.8,LOW,0.0508,
jerrypick-1.1.2,LOW,0.00357,
jest-mock-curry-fn-0.0.3,LOW,0.05077,
jest-nyan-reporter-1.0.2,LOW,0.03542,
jest-performance-2.1.0,LOW,0.05077,
jest-plugin-set-2.9.0,LOW,0.05077,
jest-preset-kyt-styled-1.4.12,LOW,0.01385,
jest-rdf-2.0.0,LOW,0.01244,
jest-scss-transform-1.0.4,LOW,0.01213,
jest-ts-webcompat-resolver-1.0.1,LOW,0.01385,
jieba-js-1.0.2,LOW,0.05077,
jihaduploader-1.3.16,LOW,0.05077,
jitsi__js-utils-6.2.0,LOW,0.05072,
jitsu__js-1.10.4,MEDIUM,0.13306,
jks-js-1.1.4,LOW,0.0,
jl-org__tool-3.3.4,MEDIUM,0.17216,
jl-sql-api-2.8.1,MEDIUM,0.14406,
jman.me__create-react-app-0.6.2,MEDIUM,0.05125,
jniac__three-point-text-helper-1.0.10,MEDIUM,0.07282,
jnxplus__nx-gradle-2.1.0,LOW,0.01389,
jnxplus__nx-maven-2.1.0,LOW,0.01392,
johngw__array-3.3.2,LOW,0.05077,
johngw__error-2.2.2,LOW,0.02428,
johngw__fs-3.0.1,LOW,0.05077,
joi-postalcode-2.0.0,LOW,0.03363,
joist__di-4.3.0,LOW,0.05077,
joist__router-1.8.10,LOW,0.05077,
jondotsoy__utils-js-1.2.0,LOW,0.04062,
jonz94__verify-pdf-2.0.0,MEDIUM,0.05954,
joplin-plugin-freehand-drawing-4.0.0,HIGH,0.01244,YES
jordilo__apollo-js-generator-0.0.7,HIGH,0.2972,
joshbetz__memcached-1.4.0,LOW,0.00119,
journeyapps-7.3.17,LOW,0.05077,
journeyapps__core-12.3.1,MEDIUM,0.05113,
joyfill__layouts-0.1.1,MEDIUM,0.0514,
joystream__js-1.12.0,LOW,0.05077,
jp-bpmn-js-properties-panel-5.2.8,LOW,0.05077,
jpeg-2.0.0,LOW,0.05077,
jpeg-js-0.4.4,LOW,0.0306,
jq-tools__jq-0.0.10,LOW,0.01111,
jquery-countup-1.0.1,LOW,0.05077,
jquery.min.js-3.5.1,MEDIUM,0.14602,
jrc03c__js-crypto-helpers-0.0.26,MEDIUM,0.0534,
jrc03c__js-csv-helpers-0.0.38,MEDIUM,0.09288,
jrc03c__js-data-science-helpers-0.0.90,MEDIUM,0.1515,
jrc03c__js-math-tools-0.0.104,MEDIUM,0.15085,
jrc03c__js-plot-tools-0.0.21,MEDIUM,0.15716,
jrc03c__js-text-tools-0.0.104,MEDIUM,0.17135,
js-0.1.0,LOW,0.01385,
js-aceoffix-7.2.2,LOW,0.02667,
js-acl-1.0.0,LOW,0.03288,
js-amino-1.0.0,LOW,0.03314,
js-api-extend-1.3.4,LOW,0.05077,
js-aruco-0.1.0,LOW,0.04673,
js-asuna-1.0.26,MEDIUM,0.05173,
js-audio-recorder-1.0.7,MEDIUM,0.14667,
js-audio-talk-1.3.0,MEDIUM,0.07857,
js-base64-3.7.8,LOW,0.0,
js-base64-file-2.0.3,LOW,0.0,
js-basics__jsto...-0.8.1,LOW,0.01983,
js-beautify-1.15.4,MEDIUM,0.07652,
js-beautify-sourcemap-1.0.1,MEDIUM,0.15282,
js-behaviours-1.3.2,LOW,0.01247,
js-booster-1.1.4,LOW,0.04537,
js-bottomsheet-1.2.6,HIGH,0.05247,YES
js-bullets-1.2.0,LOW,0.05077,
js-bxt-ui-1.3.9,LOW,0.04932,
js-circle-progress-1.0.0,MEDIUM,0.1367,
js-code-structure-0.1.11,LOW,0.05077,
js-codemod-7.0.0,LOW,0.05077,
js-comments-template-0.7.4,LOW,0.0,
js-concat-8.0.0,LOW,0.05077,
js-conditional-compile-loader-1.0.16,LOW,0.05077,
js-confetti-0.13.1,LOW,0.05077,
js-confuser-2.0.0,MEDIUM,0.18804,
js-convert-case-4.2.0,MEDIUM,0.08436,
js-cookie-3.0.5,LOW,0.05077,
js-cookie-manager-1.0.2,LOW,0.01385,
js-coroutines-2.4.36,MEDIUM,0.14654,
js-cosmos-wallet-0.0.4,LOW,0.0,
js-cpa-0.2.1,MEDIUM,0.14128,
js-crc32-1.0.1,LOW,0.0,
js-data-adapter-1.0.1,LOW,0.05077,
js-data-adapter-tests-1.5.0,LOW,0.05077,
js-data-angular-3.2.4,MEDIUM,0.12886,
js-data-angular-mocks-3.1.0,LOW,0.00572,
js-data-fetch-3.0.0,LOW,0.03922,
js-data-firebase-3.2.1,MEDIUM,0.1469,
js-data-http-3.0.1,MEDIUM,0.14824,
js-data-jsonapi-0.0.0-alpha.21,MEDIUM,0.14536,
js-data-localstorage-2.3.2,MEDIUM,0.13319,
js-data-mongodb-2.0.0,LOW,0.05079,
js-data-repo-tools-1.0.0,LOW,0.05083,
js-data-saphana-1.0.12,LOW,0.05077,
js-data-sql-1.0.1,LOW,0.05077,
js-domainrobot-sdk-2.1.17,LOW,0.05018,
js-draw-1.31.1,MEDIUM,0.15029,
js-draw__material-icons-1.31.1,MEDIUM,0.06609,
js-draw__math-1.31.1,LOW,0.03443,
js-effect-ripple-1.2.1,LOW,0.04578,
js-entity-repos__express-6.1.6,LOW,0.04823,
js-entity-repos__knex-3.2.15,LOW,0.05077,
js-entity-repos__mongo-5.1.10,LOW,0.05077,
js-entity-repos__todos-1.1.2,MEDIUM,0.14882,
js-excel-date-convert-1.0.2,LOW,4e-05,
js-excel-template-3.0.2,LOW,0.05077,
js-export-word-1.0.5,MEDIUM,0.17875,
js-ext-3.0.2,LOW,0.04848,
js-extension-ling-1.28.3,LOW,4e-05,
js-ffmpeg-0.0.38,LOW,0.05079,
js-file-download-0.4.12,LOW,0.05077,
js-float-calculation-0.1.6,LOW,0.05077,
js-fns__docs-0.1.2,LOW,0.01385,
js-functions-orchestrator-1.1.0,MEDIUM,0.13044,
js-gc-1.0.1,LOW,0.04843,
js-git-0.7.8,MEDIUM,0.09142,
js-gravatar-1.1.3,LOW,0.04909,
js-image-generator-1.0.4,LOW,0.05077,
js-interpreter-6.0.1,MEDIUM,0.15366,
js-interpreter-npm-1.0.10,LOW,0.02523,
js-ipld-url-resolve-1.1.2,LOW,0.05077,
js-items__ky-1.0.12,LOW,0.04398,
js-jieba-1.0.12,MEDIUM,0.06342,
js-joda__core-5.6.5,MEDIUM,0.07257,
js-joda__extra-0.12.3,MEDIUM,0.14602,
js-joda__locale-4.15.2,LOW,0.01948,
js-joda__locale_cs-4.15.1,LOW,0.01985,
js-joda__locale_da-4.15.1,LOW,0.01991,
js-joda__locale_de-4.15.1,LOW,0.02005,
js-joda__locale_de-de-4.15.1,LOW,0.01984,
js-joda__locale_en-4.15.1,LOW,0.0067,
js-joda__locale_en-gb-4.15.1,LOW,0.01991,
js-joda__locale_en-us-4.15.1,LOW,0.01984,
js-joda__locale_es-4.15.1,LOW,0.0067,
js-joda__locale_fr-4.15.1,LOW,0.0067,
js-joda__locale_hi-4.15.1,LOW,0.01987,
js-joda__locale_it-4.15.1,LOW,0.01999,
js-joda__locale_it-it-4.15.1,LOW,0.01984,
js-joda__locale_ja-4.15.1,LOW,0.01985,
js-joda__locale_ja-jp-4.15.1,LOW,0.01985,
js-joda__locale_ko-4.15.1,LOW,0.01992,
js-joda__locale_ro-4.15.1,LOW,0.01994,
js-joda__locale_ru-4.15.1,LOW,0.02005,
js-joda__locale_sv-4.15.1,LOW,0.01996,
js-joda__locale_sv-se-4.15.1,LOW,0.01984,
js-joda__locale_zh-4.15.1,LOW,0.02006,
js-joda__timezone-2.22.0,MEDIUM,0.07245,
js-kit-0.0.14,LOW,0.01371,
js-kt-api-client-3.1.0,MEDIUM,0.05182,
js-kt-client-2.18.1,LOW,0.04544,
js-levenshtein-1.1.6,LOW,0.05077,
js-levenshtein-esm-2.0.0,LOW,0.01244,
js-lib__cli-3.0.6,MEDIUM,0.05592,
js-lib__config-1.6.0,LOW,0.05077,
js-lib__license-1.6.0,LOW,0.05077,
js-lib__package-1.6.0,LOW,0.05077,
js-lib__test-1.6.0,LOW,0.05077,
js-library-detector-6.7.0,LOW,0.0,
js-loader-0.1.1,LOW,0.05077,
js-logger-1.6.1,LOW,0.04555,
js-lzma-0.1.0,LOW,0.01344,
js-match-height-1.0.7,LOW,0.05077,
js-md4-0.3.2,MEDIUM,0.05101,
js-md5-0.8.3,MEDIUM,0.13557,
js-message-2.1.0,LOW,0.05077,
js-migrations__commander-2.0.9,LOW,0.05077,
js-migrations__knex-3.0.11,LOW,0.05077,
js-mobile-console-0.4.0,LOW,0.0,
js-moi-constants-0.7.0-rc1,LOW,0.05077,
js-moi-utils-0.7.0-rc1,LOW,0.00438,
js-mp3-0.1.0,MEDIUM,0.07277,
js-nacl-1.4.0,MEDIUM,0.06135,
js-native__lib-1.0.4,LOW,0.0464,
js-object-to-xml-0.5.1,LOW,0.01244,
js-oop-1.0.0,LOW,0.05077,
js-pageoffice-6.5.4,LOW,0.01572,
js-parse-xml-2.0.6,LOW,0.05077,
js-php-data-2.0.0,LOW,0.05077,
js-pigpio-1.5.1,LOW,0.00169,
js-pimcore-formbuilder-1.3.3,LOW,0.03597,
js-pipeline-0.2.2,LOW,0.05077,
js-plugin-1.1.0,LOW,0.05077,
js-polo-0.1.4,LOW,0.05077,
js-prettify-1.4.0,LOW,0.03992,
js-primer__local-server-1.0.2,LOW,0.0,
js-promisify-1.3.1,LOW,0.05077,
js-proxy-0.5.2,LOW,0.05077,
js-quantities-1.8.0,MEDIUM,0.05309,
js-queue-2.0.2,LOW,0.05077,
js-reporters-2.1.0,LOW,0.03365,
js-rouge-3.0.0,LOW,0.03745,
js-runtime-0.0.8,LOW,0.05077,
js-scrypt-0.2.0,LOW,0.03961,
js-sdsl-4.4.2,LOW,0.03891,
js-sdsl__ordered-map-4.4.2,LOW,0.04326,
js-search-2.0.1,LOW,0.01385,
js-sequence-diagram-2.0.1,MEDIUM,0.14766,
js-sha1-0.7.0,LOW,0.04015,
js-sha256-0.11.1,LOW,0.04337,
js-sha3-0.9.3,LOW,0.04715,
js-sha512-0.9.0,MEDIUM,0.14104,
js-signature-0.1.9,LOW,0.00022,
js-slate-markdown-serializer-1.0.7,MEDIUM,0.09761,
js-soft__docdb-access-loki-1.3.1,LOW,0.05077,
js-soft__docdb-access-mongo-1.3.1,LOW,0.05077,
js-soft__logging-abstractions-1.0.2,LOW,0.05077,
js-soft__node-logger-1.2.1,LOW,0.05077,
js-soft__simple-logger-1.0.6,LOW,0.05077,
js-soft__web-logger-1.0.5,LOW,0.05077,
js-sql-parser-1.6.0,MEDIUM,0.14602,
js-sticky-table-headers-1.0.0-alpha.8,LOW,0.01244,
js-string-escape-1.0.1,LOW,0.01828,
js-stringify-1.0.2,LOW,0.05077,
js-sudoku-1.0.10,LOW,0.05077,
js-sugar__angular-14.13.5,LOW,0.04296,
js-telecortex-2__js-telecortex-2-util-1.1.6,MEDIUM,0.05103,
js-temporal__polyfill-0.5.1,LOW,0.01855,
js-tiktoken-1.0.21,LOW,0.02505,
js-to-html-2.0.0-betha,MEDIUM,0.07253,
js-to-java-2.8.0,LOW,0.05077,
js-to-mjs-0.2.0,LOW,0.05077,
js-to-scss-1.1.0,LOW,0.05077,
js-to-ts-converter-0.18.2,MEDIUM,0.14174,
js-tokens-9.0.1,LOW,0.01385,
js-try-0.9.1,LOW,0.00214,
js-types-4.0.0,LOW,0.01257,
js-useful-tools-1.3.0,LOW,0.00287,
js-util-2.0.10,LOW,0.05057,
js-utilities-1.0.2,LOW,0.01385,
js-utils-collection-2.0.0,LOW,0.03877,
js-utils-zhql-1.1.5,MEDIUM,0.06111,
js-utl-4.63.0,MEDIUM,0.14304,
js-var-type-0.2.6,LOW,0.03878,
js-web-screen-shot-1.9.9-rc.29,MEDIUM,0.07253,
js-x__create-x-0.0.11-beta.2,LOW,0.01367,
js-xxhash-5.0.1,LOW,0.01244,
js-yaml-4.1.1,MEDIUM,0.14227,
js-yaml-cloudformation-schema-1.0.0,LOW,0.02439,
js-yaml-js-types-1.0.1,LOW,0.0,
js-yaml-js-types-esm-1.0.0,LOW,0.0,
js-yaml-lite-0.1.1,LOW,0.02597,
js-yaml-schema-cfn-1.1.0,LOW,0.05077,
js-yaml-source-map-0.2.2,LOW,0.01244,
jsamak__js-ui-0.2.2,LOW,0.00039,
jsbn-rsa-1.0.4,LOW,0.01385,
jscoverage-0.6.0,MEDIUM,0.12718,
jscrypto-1.0.3,MEDIUM,0.05513,
jsedn-0.4.1,LOW,0.05077,
jsenv__ast-6.7.16,LOW,0.00495,
jsenv__core-40.12.0,HIGH,0.26933,
jshomee__js-ai-1.0.169,LOW,0.05077,
jshomee__js-dex-1.0.168,LOW,0.05077,
jshomee__js-fakeai-1.0.168,LOW,0.05077,
jshomee__js-learn-1.0.168,LOW,0.05077,
jshomee__js-lint-1.0.167,LOW,0.05077,
jshomee__js-loan-1.0.168,LOW,0.05077,
jshomee__js-nft-1.0.169,LOW,0.05077,
jshomee__js-privacy-1.0.168,LOW,0.05077,
jshomee__js-public-1.0.169,LOW,0.05077,
jshomee__js-rwa-1.0.170,LOW,0.05077,
jshomee__js-tps-1.0.168,LOW,0.05077,
jskit-vue-0.0.31,MEDIUM,0.0511,
jslib-html5-camera-photo-3.3.4,MEDIUM,0.07053,
json-beautifier-1.0.3,LOW,0.05077,
json-css-module-loader-1.0.2,LOW,0.05077,
json-easy-strip-1.0.6,LOW,0.01385,
json-logic-js-2.0.5,LOW,0.03031,
json-mask-2.0.0,LOW,0.03139,
json-override-0.2.0,LOW,0.05077,
json-templater-1.2.0,LOW,0.05077,
json-to-scss-1.6.2,LOW,0.01385,
json-with-bigint-3.4.4,LOW,0.0,
