PACKAGE_NAME,Risk,Forced Risk High (Preinstall),PROB_MALICIOUS,FEATURE_1,FEATURE_2,FEATURE_3,FEATURE_4,FEATURE_5,FEATURE_6,FEATURE_7,FEATURE_8,FEATURE_9,FEATURE_10
types__uglify-js-3.17.5,LOW,No,0.05077,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=17.67%; severity=0.90% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.56%; severity=0.33% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.52%; severity=0.28% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.49%; severity=0.28% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=5.26%; severity=0.27% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.86%; severity=0.15% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.86%; severity=0.15% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.63%; severity=0.13% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.59%; severity=0.13% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=2.48%; severity=0.13% (=share*prob)
typescript-eslint__eslint-plugin-8.48.0,MEDIUM,No,0.06055,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=17.31%; severity=1.05% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.42%; severity=0.39% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.41%; severity=0.33% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.38%; severity=0.33% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=5.15%; severity=0.31% (=share*prob),C2_dev_code_host; lin=0.13391; quad=-0.00812; raw=0.12579; share=4.30%; severity=0.26% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.80%; severity=0.17% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.80%; severity=0.17% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.58%; severity=0.16% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.53%; severity=0.15% (=share*prob)
typescript-eslint__parser-8.48.0,LOW,No,0.00026,C1_DEV_HOST_density; lin=-0.18544; quad=-3.68310; raw=-3.86854; share=47.72%; severity=0.01% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=6.25%; severity=0.00% (=share*prob),C1_domain_url_hits_density; lin=-0.14866; quad=-0.34317; raw=-0.49183; share=6.07%; severity=0.00% (=share*prob),C1_valid_url_hits_density; lin=-0.14702; quad=-0.33694; raw=-0.48396; share=5.97%; severity=0.00% (=share*prob),C1_raw_url_hits_density; lin=-0.15614; quad=-0.29780; raw=-0.45393; share=5.60%; severity=0.00% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=2.32%; severity=0.00% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=1.95%; severity=0.00% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=1.94%; severity=0.00% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=1.86%; severity=0.00% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.01%; severity=0.00% (=share*prob)
typescript-eslint__scope-manager-8.48.0,LOW,No,0.05082,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=17.66%; severity=0.90% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.55%; severity=0.33% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.52%; severity=0.28% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.49%; severity=0.28% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=5.25%; severity=0.27% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.86%; severity=0.15% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.86%; severity=0.15% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.63%; severity=0.13% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.59%; severity=0.13% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=2.48%; severity=0.13% (=share*prob)
typescript-eslint__utils-8.48.0,LOW,No,0.00612,C1_domain_url_hits_density; lin=-0.18132; quad=-0.51050; raw=-0.69182; share=14.05%; severity=0.09% (=share*prob),C1_valid_url_hits_density; lin=-0.17934; quad=-0.50138; raw=-0.68072; share=13.83%; severity=0.08% (=share*prob),C1_raw_url_hits_density; lin=-0.19106; quad=-0.44591; raw=-0.63696; share=12.94%; severity=0.08% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=10.28%; severity=0.06% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=3.82%; severity=0.02% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.21%; severity=0.02% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.20%; severity=0.02% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.06%; severity=0.02% (=share*prob),C1_DEV_HOST_density; lin=-0.02830; quad=-0.08580; raw=-0.11410; share=2.32%; severity=0.01% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.66%; severity=0.01% (=share*prob)
u2f-api-1.2.1,MEDIUM,No,0.0656,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=15.76%; severity=1.03% (=share*prob),C1_CLOUD_PROVIDER_density; lin=0.44613; quad=-0.08515; raw=0.36098; share=11.23%; severity=0.74% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=5.85%; severity=0.38% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=4.92%; severity=0.32% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=4.90%; severity=0.32% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=4.69%; severity=0.31% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.55%; severity=0.17% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.55%; severity=0.17% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.35%; severity=0.15% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.31%; severity=0.15% (=share*prob)
uncrypto-0.1.3,LOW,No,0.05077,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=17.67%; severity=0.90% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.56%; severity=0.33% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.52%; severity=0.28% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.49%; severity=0.28% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=5.26%; severity=0.27% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.86%; severity=0.15% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.86%; severity=0.15% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.63%; severity=0.13% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.59%; severity=0.13% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=2.48%; severity=0.13% (=share*prob)
unkey__api-2.1.4,HIGH,No,0.51673,C3_net_node_http_module; lin=2.10362; quad=-0.07816; raw=2.02545; share=38.82%; severity=20.06% (=share*prob),E2_ext_ge_10000; lin=0.98370; quad=-0.32779; raw=0.65591; share=12.57%; severity=6.50% (=share*prob),A2_decode_variable; lin=-0.31315; quad=0.00176; raw=-0.31139; share=5.97%; severity=3.08% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=3.60%; severity=1.86% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.02%; severity=1.56% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=2.89%; severity=1.49% (=share*prob),A3_OTHER; lin=0.07732; quad=0.04307; raw=0.12039; share=2.31%; severity=1.19% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.57%; severity=0.81% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.57%; severity=0.81% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.44%; severity=0.75% (=share*prob)
unrs__resolver-binding-linux-x64-musl-1.11.1,LOW,No,0.01385,F1_scripts_block; lin=0.31646; quad=-1.84179; raw=-1.52533; share=36.29%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=12.05%; severity=0.17% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.76%; severity=0.05% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.75%; severity=0.05% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=3.58%; severity=0.05% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.95%; severity=0.03% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.79%; severity=0.02% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.76%; severity=0.02% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=1.69%; severity=0.02% (=share*prob)
urlpattern-polyfill-10.1.0,LOW,No,0.01097,C1_domain_url_hits_density; lin=-0.21394; quad=-0.71069; raw=-0.92462; share=16.37%; severity=0.18% (=share*prob),C1_valid_url_hits_density; lin=-0.21162; quad=-0.69812; raw=-0.90975; share=16.11%; severity=0.18% (=share*prob),C1_raw_url_hits_density; lin=-0.22593; quad=-0.62356; raw=-0.84949; share=15.04%; severity=0.16% (=share*prob),E2_ext_ge_10000; lin=0.98370; quad=-0.32779; raw=0.65591; share=11.61%; severity=0.13% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=3.33%; severity=0.04% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=2.80%; severity=0.03% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=2.79%; severity=0.03% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=2.67%; severity=0.03% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.45%; severity=0.02% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.45%; severity=0.02% (=share*prob)
validate-vat-0.9.0,LOW,No,0.0,C3_net_node_http_module_density; lin=-1.02385; quad=-24.61028; raw=-25.63413; share=84.66%; severity=0.00% (=share*prob),C3_net_generic_request_density; lin=-0.17369; quad=-0.97933; raw=-1.15302; share=3.81%; severity=0.00% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=1.67%; severity=0.00% (=share*prob),C3_net_node_http_module; lin=0.20977; quad=-0.00078; raw=0.20899; share=0.69%; severity=0.00% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=0.62%; severity=0.00% (=share*prob),C1_domain_url_hits_density; lin=-0.08132; quad=-0.10269; raw=-0.18402; share=0.61%; severity=0.00% (=share*prob),C1_valid_url_hits_density; lin=-0.08037; quad=-0.10070; raw=-0.18108; share=0.60%; severity=0.00% (=share*prob),C1_raw_url_hits_density; lin=-0.08413; quad=-0.08647; raw=-0.17060; share=0.56%; severity=0.00% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=0.52%; severity=0.00% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=0.50%; severity=0.00% (=share*prob)
validate-vat-ts-1.3.0,LOW,No,0.00306,F1_hook_prepare; lin=0.55733; quad=-2.06779; raw=-1.51046; share=27.15%; severity=0.08% (=share*prob),C3_net_fetch_density; lin=-0.36003; quad=-0.69377; raw=-1.05380; share=18.94%; severity=0.06% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=9.10%; severity=0.03% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=3.38%; severity=0.01% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=2.84%; severity=0.01% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=2.83%; severity=0.01% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=2.71%; severity=0.01% (=share*prob),C1_domain_url_hits_density; lin=-0.05505; quad=-0.04706; raw=-0.10212; share=1.84%; severity=0.01% (=share*prob),C1_valid_url_hits_density; lin=-0.05437; quad=-0.04609; raw=-0.10046; share=1.81%; severity=0.01% (=share*prob),C1_raw_url_hits_density; lin=-0.05604; quad=-0.03837; raw=-0.09441; share=1.70%; severity=0.01% (=share*prob)
verdaccio__commons-api-10.2.0,LOW,No,0.05077,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=17.67%; severity=0.90% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.56%; severity=0.33% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.52%; severity=0.28% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.49%; severity=0.28% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=5.26%; severity=0.27% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.86%; severity=0.15% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.86%; severity=0.15% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.63%; severity=0.13% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.59%; severity=0.13% (=share*prob),E2_bin_ge_1000000; lin=-0.05499; quad=-0.01598; raw=-0.07097; share=2.48%; severity=0.13% (=share*prob)
visactor__vchart-2.0.9,LOW,No,0.02599,E2_bin_ge_1000000; lin=0.57722; quad=-1.76006; raw=-1.18284; share=24.28%; severity=0.63% (=share*prob),E2_ext_ge_100000; lin=0.51130; quad=-1.44539; raw=-0.93408; share=19.18%; severity=0.50% (=share*prob),E2_ext_ge_10000; lin=0.98370; quad=-0.32779; raw=0.65591; share=13.47%; severity=0.35% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=3.86%; severity=0.10% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=3.25%; severity=0.08% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=3.23%; severity=0.08% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.68%; severity=0.04% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=1.68%; severity=0.04% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=1.55%; severity=0.04% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=1.52%; severity=0.04% (=share*prob)
vitalets__google-translate-api-9.2.1,LOW,No,5e-05,C1_skipped_invalid_urls_density; lin=-0.47998; quad=-3.46449; raw=-3.94447; share=40.62%; severity=0.00% (=share*prob),C3_net_fetch_density; lin=-0.45004; quad=-1.08405; raw=-1.53409; share=15.80%; severity=0.00% (=share*prob),F1_hook_prepare; lin=0.55733; quad=-2.06779; raw=-1.51046; share=15.56%; severity=0.00% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=5.22%; severity=0.00% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=1.94%; severity=0.00% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=1.63%; severity=0.00% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=1.62%; severity=0.00% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=1.55%; severity=0.00% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=0.84%; severity=0.00% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=0.84%; severity=0.00% (=share*prob)
vite-plugin-lib-inject-css-2.2.2,LOW,No,0.03467,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=16.02%; severity=0.56% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=5.94%; severity=0.21% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.00%; severity=0.17% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=4.98%; severity=0.17% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=4.76%; severity=0.17% (=share*prob),C1_domain_url_hits_density; lin=-0.06209; quad=-0.05987; raw=-0.12196; share=3.86%; severity=0.13% (=share*prob),C1_valid_url_hits_density; lin=-0.06134; quad=-0.05866; raw=-0.12000; share=3.80%; severity=0.13% (=share*prob),C1_raw_url_hits_density; lin=-0.06357; quad=-0.04937; raw=-0.11294; share=3.57%; severity=0.12% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.59%; severity=0.09% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.59%; severity=0.09% (=share*prob)
vscode__copilot-api-0.2.5,LOW,No,0.0,C3_net_fetch_density; lin=-5.04300; quad=-136.12027; raw=-141.16327; share=96.48%; severity=0.00% (=share*prob),C3_net_fetch; lin=0.63421; quad=-1.81695; raw=-1.18274; share=0.81%; severity=0.00% (=share*prob),C1_DEV_HOST_density; lin=-0.08271; quad=-0.73272; raw=-0.81543; share=0.56%; severity=0.00% (=share*prob),E2_ext_ge_10000; lin=0.98370; quad=-0.32779; raw=0.65591; share=0.45%; severity=0.00% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=0.13%; severity=0.00% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=0.11%; severity=0.00% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=0.11%; severity=0.00% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=0.10%; severity=0.00% (=share*prob),C1_domain_url_hits_density; lin=-0.05337; quad=-0.04422; raw=-0.09759; share=0.07%; severity=0.00% (=share*prob),C1_valid_url_hits_density; lin=-0.05270; quad=-0.04330; raw=-0.09600; share=0.07%; severity=0.00% (=share*prob)
vue-google-charts-1.1.0,MEDIUM,No,0.06567,E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=16.37%; severity=1.08% (=share*prob),C1_CLOUD_PROVIDER_density; lin=0.28576; quad=-0.03493; raw=0.25082; share=8.11%; severity=0.53% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=6.08%; severity=0.40% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=5.12%; severity=0.34% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=5.09%; severity=0.33% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=4.87%; severity=0.32% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.65%; severity=0.17% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.65%; severity=0.17% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.44%; severity=0.16% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.40%; severity=0.16% (=share*prob)
vue-hot-reload-api-2.3.4,LOW,No,0.0277,C1_DEV_HOST_density; lin=-0.06552; quad=-0.45976; raw=-0.52528; share=15.48%; severity=0.43% (=share*prob),E2_ext_ge_10000; lin=-0.44060; quad=-0.06576; raw=-0.50636; share=14.92%; severity=0.41% (=share*prob),F1_scripts_block; lin=-0.07748; quad=-0.11041; raw=-0.18789; share=5.54%; severity=0.15% (=share*prob),C3_net_generic_request; lin=-0.15502; quad=-0.00322; raw=-0.15824; share=4.66%; severity=0.13% (=share*prob),B2_total_providers; lin=-0.14603; quad=-0.01144; raw=-0.15746; share=4.64%; severity=0.13% (=share*prob),E2_ext_ge_100000; lin=-0.09777; quad=-0.05285; raw=-0.15062; share=4.44%; severity=0.12% (=share*prob),B2_total_events; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.41%; severity=0.07% (=share*prob),B2_OTHER; lin=-0.08370; quad=0.00182; raw=-0.08188; share=2.41%; severity=0.07% (=share*prob),D1_publish; lin=0.07506; quad=0.00031; raw=0.07537; share=2.22%; severity=0.06% (=share*prob),A2_decode_variable; lin=0.07406; quad=0.00010; raw=0.07416; share=2.19%; severity=0.06% (=share*prob)
